User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Subscription_Start,Loyalty,Usage_Ratio,Churn_Flag
252,Katie Miller,31,India,Basic,449.45,Sci-Fi,2025-02-20,2024-12-17,1560,0.28875,0
253,James Jones,35,Australia,Basic,418.9,Horror,2024-06-25,2023-06-20,8904,0.047158580413297395,1
254,Chris Hernandez,27,Canada,Standard,331.1,Action,2025-03-06,2025-01-12,1272,0.2610849056603774,0
255,Katie Smith,17,Japan,Premium,508.92,Drama,2024-04-01,2023-09-29,4440,0.11484684684684685,1
256,Katie Davis,62,Canada,Premium,272.88,Documentary,2024-09-27,2024-01-10,6264,0.04372286079182631,0
257,Katie Hernandez,50,France,Standard,362.15,Horror,2024-07-20,2023-09-25,7176,0.0506061872909699,1
258,Jane Johnson,31,Germany,Premium,934.33,Romance,2024-11-15,2024-01-27,7032,0.1330105233219568,0
259,Sarah Williams,69,Japan,Premium,109.87,Documentary,2024-04-05,2023-09-30,4512,0.024572251773049645,0
260,Sarah Garcia,67,USA,Standard,747.73,Comedy,2024-10-05,2023-10-01,8880,0.08431644144144144,0
261,John Brown,52,Canada,Standard,674.12,Horror,2024-08-11,2024-02-17,4224,0.15982954545454545,0
262,Emma Brown,62,Germany,Standard,958.8,Documentary,2025-02-26,2024-07-02,5736,0.16732914923291492,0
263,Alex Smith,20,India,Premium,107.38,Documentary,2024-05-26,2023-08-19,6744,0.016070581257413997,1
264,Sarah Hernandez,20,Mexico,Basic,901.22,Horror,2024-09-30,2024-03-28,4464,0.20211021505376345,0
265,James Davis,55,Brazil,Basic,441.32,Drama,2024-06-10,2023-11-28,4680,0.0945128205128205,1
266,John Miller,65,India,Basic,233.67,Action,2025-02-23,2024-05-28,6504,0.03608087330873309,0
267,James Jones,63,Japan,Standard,42.36,Horror,2024-11-08,2024-05-10,4368,0.009926739926739927,0
268,Alex Davis,50,Australia,Premium,220.24,Documentary,2024-12-03,2023-12-14,8520,0.025967136150234743,1
269,Michael Miller,49,Japan,Premium,756.54,Documentary,2024-08-21,2023-10-08,7632,0.09925838574423479,0
270,Alex Martinez,19,Australia,Standard,308.63,Sci-Fi,2024-11-20,2024-01-01,7776,0.03981867283950617,1
271,Sarah Johnson,60,India,Premium,165.43,Action,2025-02-15,2024-05-22,6456,0.02577912019826518,0
272,Sarah Jones,21,Japan,Premium,710.05,Sci-Fi,2024-06-18,2023-05-22,9432,0.07538698049194231,0
273,David Johnson,68,Brazil,Basic,875.2,Comedy,2024-08-05,2023-10-28,6768,0.12946217494089834,1
274,James Martinez,15,Mexico,Premium,151.14,Documentary,2025-02-24,2024-06-28,5784,0.026303596127247576,0
275,Jane Jones,57,Brazil,Premium,426.41,Romance,2024-08-07,2024-04-14,2760,0.15485869565217392,0
276,Sarah Davis,75,UK,Standard,390.05,Drama,2025-02-18,2024-09-09,3888,0.10057870370370371,0
277,Jane Williams,20,Germany,Premium,599.78,Documentary,2024-06-18,2023-09-15,6648,0.09037003610108303,1
278,Katie Jones,37,UK,Premium,700.62,Documentary,2025-01-16,2024-06-20,5040,0.13921031746031745,0
279,James Johnson,24,Australia,Basic,520.73,Drama,2024-05-17,2023-10-28,4848,0.10761757425742574,1
280,Sarah Johnson,43,USA,Premium,8.58,Documentary,2024-12-15,2024-10-21,1320,0.007257575757575758,0
281,Michael Brown,16,UK,Basic,596.5,Horror,2024-07-18,2023-06-30,9216,0.06483289930555555,0
282,James Martinez,56,USA,Standard,639.06,Comedy,2024-08-04,2024-06-05,1440,0.4444861111111111,0
283,James Martinez,23,Australia,Premium,133.63,Comedy,2024-05-31,2024-01-21,3144,0.042821246819338424,1
284,David Garcia,61,UK,Standard,557.79,Comedy,2025-03-07,2024-12-04,2232,0.25035394265232974,0
285,Sarah Garcia,45,Australia,Premium,387.32,Romance,2024-03-16,2023-04-18,7992,0.04858858858858859,1
286,David Garcia,18,Mexico,Basic,712.33,Drama,2024-03-25,2023-12-08,2592,0.275204475308642,0
287,Sarah Brown,24,Germany,Standard,168.27,Sci-Fi,2024-05-09,2024-03-17,1272,0.1330738993710692,0
288,John Jones,45,Germany,Standard,996.64,Sci-Fi,2024-03-10,2023-10-03,3816,0.26143605870020964,0
289,Chris Smith,48,UK,Basic,68.93,Romance,2025-01-11,2024-05-22,5616,0.012451923076923077,0
290,Sarah Williams,43,France,Standard,903.68,Drama,2024-11-29,2023-10-28,9552,0.0947110552763819,1
291,Jane Johnson,59,Germany,Standard,44.63,Sci-Fi,2024-07-01,2024-01-07,4224,0.010802556818181819,1
292,Jane Williams,25,Australia,Standard,264.82,Sci-Fi,2024-07-12,2024-04-18,2040,0.13030392156862744,0
293,Sarah Martinez,75,Brazil,Premium,490.78,Sci-Fi,2025-02-23,2024-09-04,4128,0.11913275193798449,0
294,Katie Davis,40,Brazil,Basic,496.6,Documentary,2024-04-14,2023-12-01,3240,0.15358024691358024,0
295,Jane Brown,21,USA,Standard,887.22,Horror,2024-06-16,2023-10-30,5520,0.16090942028985508,0
296,Michael Smith,40,USA,Premium,747.98,Comedy,2024-11-06,2023-11-20,8448,0.08865767045454545,0
297,David Jones,24,India,Standard,374.22,Romance,2024-12-26,2024-02-02,7872,0.04766514227642277,0
298,David Jones,52,Australia,Standard,291.13,Horror,2025-03-03,2024-06-28,5952,0.0490809811827957,0
299,Emma Smith,54,Mexico,Standard,342.12,Romance,2024-11-24,2024-02-06,7008,0.04896118721461187,1
300,Jane Johnson,35,India,Premium,377.51,Romance,2024-10-23,2023-10-29,8640,0.04380902777777778,1
301,David Martinez,37,Canada,Standard,500.89,Action,2024-08-22,2024-06-13,1680,0.2987440476190476,0
302,Jane Williams,41,Australia,Basic,615.23,Drama,2025-02-20,2024-10-11,3168,0.19451704545454546,0
303,Sarah Davis,45,Australia,Premium,592.32,Action,2024-09-14,2024-03-24,4176,0.1420785440613027,0
304,Jane Hernandez,36,Canada,Premium,541.9,Horror,2024-04-10,2023-05-29,7608,0.07135909568874868,1
305,Jane Brown,35,India,Basic,793.71,Comedy,2024-04-21,2023-10-01,4872,0.16311781609195403,0
306,John Smith,59,Canada,Premium,263.71,Sci-Fi,2024-08-15,2024-04-26,2664,0.0993656156156156,1
307,John Williams,22,Japan,Standard,797.93,Drama,2024-12-01,2024-08-27,2304,0.3467578125,0
308,Emma Davis,32,Brazil,Basic,32.21,Action,2024-04-25,2023-09-28,5040,0.006589285714285714,1
309,Alex Hernandez,40,Canada,Basic,699.95,Sci-Fi,2024-04-16,2023-07-12,6696,0.10468189964157706,1
310,James Hernandez,15,UK,Basic,377.09,Comedy,2024-03-09,2023-04-03,8184,0.046198680351906156,0
311,John Miller,58,Canada,Premium,364.05,Sci-Fi,2024-07-22,2023-07-25,8712,0.041901974288337925,0
312,Sarah Miller,13,UK,Basic,723.87,Sci-Fi,2024-11-04,2024-08-16,1920,0.3775364583333333,0
313,Alex Brown,63,Australia,Premium,840.92,Romance,2025-02-07,2024-11-09,2160,0.3897777777777778,0
314,John Jones,60,Canada,Basic,479.0,Sci-Fi,2025-01-12,2024-02-03,8256,0.05813953488372093,0
315,Jane Hernandez,35,Brazil,Basic,843.53,Romance,2024-12-11,2024-06-02,4608,0.18327473958333332,0
316,Jane Miller,17,France,Standard,214.9,Action,2025-01-24,2024-08-26,3624,0.05957505518763797,0
317,David Garcia,46,Mexico,Basic,780.43,Drama,2024-06-28,2023-12-17,4656,0.1678329037800687,0
318,Jane Johnson,64,USA,Basic,998.4,Comedy,2024-08-10,2023-11-19,6360,0.15713836477987422,0
319,Jane Miller,28,Germany,Standard,315.45,Sci-Fi,2024-03-28,2023-05-22,7464,0.042396838156484457,1
320,David Smith,55,India,Basic,349.26,Comedy,2024-07-12,2023-09-08,7392,0.04738365800865801,1
321,David Martinez,47,Germany,Standard,176.79,Comedy,2024-03-14,2023-05-11,7392,0.024051677489177487,1
322,Michael Miller,17,Brazil,Basic,7.28,Romance,2024-05-31,2023-06-17,8376,0.0009885386819484241,1
323,Chris Johnson,62,Australia,Basic,319.23,Sci-Fi,2025-02-21,2024-02-20,8808,0.03635672116257947,0
324,Jane Davis,58,Canada,Basic,337.72,Action,2024-12-11,2024-06-15,4296,0.07884543761638735,0
325,Chris Garcia,78,UK,Standard,626.01,Sci-Fi,2025-02-16,2024-09-18,3624,0.17301600441501103,0
326,Sarah Brown,26,USA,Standard,112.89,Romance,2024-05-22,2023-10-03,5568,0.020454382183908045,0
327,Chris Johnson,67,Mexico,Standard,381.55,Comedy,2024-10-07,2024-03-22,4776,0.08009840871021776,1
328,Emma Martinez,59,Canada,Standard,120.57,Comedy,2024-06-27,2023-12-28,4368,0.027831959706959706,0
329,John Martinez,71,UK,Basic,468.16,Horror,2024-04-21,2023-06-29,7128,0.0658193041526375,0
330,James Miller,37,USA,Standard,749.93,Romance,2025-01-25,2024-04-25,6600,0.11377727272727271,0
331,Katie Davis,73,Australia,Basic,223.84,Action,2025-02-13,2024-06-17,5784,0.038872752420470266,0
332,Alex Hernandez,39,USA,Premium,48.85,Documentary,2024-07-11,2024-05-27,1080,0.04615740740740741,0
333,Chris Garcia,65,USA,Basic,251.81,Documentary,2024-08-16,2024-01-10,5256,0.04809931506849315,0
334,Alex Miller,61,Japan,Basic,162.42,Drama,2024-04-08,2023-12-14,2784,0.058699712643678154,0
335,James Brown,74,Canada,Premium,490.43,Drama,2024-03-17,2023-09-02,4728,0.10394035532994925,0
336,Katie Hernandez,14,Mexico,Basic,207.47,Documentary,2024-06-22,2023-11-14,5304,0.03930429864253394,1
337,James Davis,25,USA,Standard,153.17,Action,2024-04-23,2023-06-11,7608,0.020264195583596212,1
338,John Martinez,46,Mexico,Premium,897.25,Documentary,2024-10-27,2024-04-24,4464,0.2012208781362007,0
339,James Davis,17,Germany,Standard,613.95,Comedy,2024-04-14,2023-03-23,9312,0.06603844501718213,1
340,Jane Miller,33,Brazil,Premium,671.95,Documentary,2024-11-03,2024-08-15,1920,0.3504947916666667,0
341,Jane Johnson,40,Canada,Basic,818.51,Sci-Fi,2025-02-04,2024-11-18,1872,0.4377724358974359,0
342,Chris Garcia,24,USA,Premium,468.27,Horror,2024-06-06,2023-09-13,6408,0.07323189762796505,0
343,Jane Brown,47,Australia,Standard,861.25,Sci-Fi,2024-10-10,2024-03-16,4992,0.17272636217948717,0
344,Katie Smith,53,India,Premium,963.18,Comedy,2024-06-20,2024-03-12,2400,0.40174166666666666,0
345,Sarah Martinez,64,Australia,Basic,449.58,Documentary,2024-12-28,2024-10-18,1704,0.26442488262910796,0
346,John Miller,71,Australia,Basic,619.84,Action,2025-01-01,2024-08-04,3600,0.17245555555555556,0
347,Sarah Davis,34,Mexico,Basic,269.72,Documentary,2024-04-28,2023-08-12,6240,0.04338461538461539,1
348,Michael Williams,49,Australia,Basic,970.76,Romance,2024-11-17,2023-12-08,8280,0.11736231884057971,1
349,Alex Hernandez,22,Canada,Basic,597.58,Drama,2025-01-30,2024-04-08,7128,0.08397586980920314,0
350,Jane Miller,65,Japan,Basic,708.15,Romance,2024-04-17,2023-12-19,2880,0.24623263888888888,0
351,John Smith,61,France,Basic,474.49,Action,2025-03-01,2024-12-11,1920,0.24765104166666668,0
352,Emma Jones,20,India,Premium,648.5,Action,2025-01-20,2024-01-10,9024,0.0719747340425532,0
353,John Johnson,74,Mexico,Basic,535.32,Romance,2024-10-17,2023-10-14,8856,0.060560072267389346,1
354,Katie Smith,78,UK,Standard,910.2,Drama,2024-06-04,2024-03-18,1872,0.4867521367521368,0
355,Chris Smith,35,Japan,Premium,532.11,Comedy,2024-06-04,2023-10-06,5808,0.09178891184573003,0
356,Sarah Garcia,72,France,Standard,0.22,Comedy,2024-09-23,2023-11-10,7632,0.00015985324947589098,1
357,John Hernandez,26,USA,Basic,346.62,Action,2025-01-14,2024-05-03,6144,0.05657877604166667,0
358,Alex Hernandez,22,Brazil,Premium,119.6,Documentary,2024-05-05,2023-05-12,8616,0.013997214484679665,1
359,Emma Johnson,50,India,Basic,950.44,Action,2024-11-22,2024-07-03,3408,0.27917840375586855,0
360,David Miller,52,Japan,Standard,869.3,Sci-Fi,2024-06-07,2023-09-10,6504,0.133809963099631,0
361,John Jones,50,UK,Premium,543.09,Documentary,2025-02-02,2024-01-29,8880,0.0612713963963964,0
362,Jane Davis,14,Brazil,Premium,320.11,Action,2025-01-08,2024-03-31,6792,0.04727767962308599,0
363,John Martinez,37,India,Premium,939.67,Documentary,2024-05-02,2023-11-13,4104,0.22920808966861597,0
364,Alex Miller,16,USA,Basic,582.57,Romance,2024-11-05,2024-04-12,4968,0.11746578099838971,0
365,Michael Smith,55,Japan,Standard,259.84,Action,2024-07-18,2024-05-26,1272,0.20506289308176098,0
366,Katie Brown,32,Australia,Premium,133.72,Documentary,2024-03-18,2023-03-29,8520,0.015812206572769952,1
367,Michael Brown,52,Mexico,Basic,776.96,Action,2024-04-30,2023-05-01,8760,0.0888082191780822,1
368,Alex Smith,25,USA,Basic,131.49,Documentary,2024-08-25,2024-01-08,5520,0.0240018115942029,0
369,Jane Davis,65,India,Basic,706.12,Romance,2024-11-04,2024-01-16,7032,0.10055745164960182,1
370,Katie Smith,23,Canada,Standard,915.1,Sci-Fi,2025-02-09,2024-08-13,4320,0.21206018518518518,0
371,Jane Hernandez,48,Australia,Basic,241.08,Sci-Fi,2024-04-21,2023-07-20,6624,0.036545893719806766,1
372,Jane Williams,44,USA,Premium,12.43,Action,2024-05-13,2024-01-29,2520,0.00532936507936508,0
373,Alex Garcia,48,Australia,Basic,415.76,Sci-Fi,2024-08-12,2024-03-30,3240,0.12862962962962962,1
374,John Miller,71,Canada,Basic,26.48,Comedy,2024-03-19,2023-04-05,8376,0.00328080229226361,0
375,Alex Brown,41,Germany,Basic,617.65,Documentary,2024-10-19,2024-01-30,6312,0.09801172370088719,1
376,Jane Hernandez,36,Canada,Standard,801.94,Horror,2024-04-18,2023-11-02,4032,0.1991418650793651,0
377,Katie Miller,27,Australia,Basic,1.33,Drama,2024-11-18,2024-06-27,3456,0.0006741898148148149,1
378,John Garcia,26,India,Basic,451.46,Action,2024-09-24,2023-11-05,7776,0.058186728395061726,1
379,Katie Martinez,28,India,Premium,25.86,Comedy,2025-02-14,2024-04-06,7536,0.003564225053078556,0
380,Chris Garcia,54,Brazil,Premium,659.95,Comedy,2024-05-14,2023-05-04,9024,0.07324357269503547,1
381,Michael Smith,62,Australia,Basic,696.69,Documentary,2025-01-24,2024-11-13,1728,0.4037557870370371,0
382,Chris Smith,70,Canada,Basic,175.47,Comedy,2024-08-20,2023-08-19,8808,0.02003519527702089,0
383,Sarah Williams,25,Mexico,Premium,961.36,Romance,2024-11-01,2023-10-31,8808,0.10925976385104451,1
384,Chris Garcia,46,Germany,Basic,897.39,Comedy,2024-12-19,2024-03-11,6792,0.13227179034157832,0
385,Alex Hernandez,74,Japan,Premium,991.1,Romance,2024-11-05,2023-11-26,8280,0.11981884057971015,0
386,Katie Brown,31,India,Basic,332.51,Romance,2024-07-09,2024-05-06,1536,0.21712890625,0
387,Emma Smith,40,USA,Premium,202.44,Action,2024-09-24,2024-01-23,5880,0.034598639455782315,0
388,Alex Davis,50,France,Standard,500.36,Horror,2024-10-14,2023-11-09,8160,0.061441176470588235,1
389,Katie Brown,57,France,Standard,910.14,Horror,2024-10-07,2024-03-22,4776,0.1907747068676717,0
390,Sarah Williams,77,USA,Standard,897.85,Drama,2024-06-04,2023-10-15,5592,0.16073855507868384,0
391,Michael Jones,50,Japan,Premium,402.75,Horror,2024-04-06,2023-08-21,5496,0.07346251819505095,1
392,Jane Johnson,43,Japan,Basic,570.27,Documentary,2024-07-25,2023-12-12,5424,0.1053226401179941,0
393,Sarah Garcia,38,Australia,Basic,437.14,Romance,2024-11-24,2024-09-16,1656,0.26457729468599034,0
394,Emma Martinez,23,Germany,Standard,335.11,Documentary,2025-01-30,2024-10-21,2424,0.1386592409240924,0
395,David Brown,73,Mexico,Basic,186.39,Horror,2024-11-08,2024-03-10,5832,0.03213134430727023,1
396,David Smith,58,Brazil,Premium,957.43,Romance,2025-02-11,2024-08-27,4032,0.23770585317460316,0
397,Emma Davis,28,Mexico,Premium,463.06,Drama,2025-01-14,2024-02-28,7704,0.06023624091381101,0
398,Jane Miller,75,Japan,Premium,6.07,Sci-Fi,2024-08-02,2023-10-30,6648,0.0010634777376654634,0
399,Chris Johnson,70,Brazil,Basic,99.63,Sci-Fi,2024-07-28,2023-11-23,5952,0.016906922043010753,1
400,Emma Johnson,29,France,Premium,30.07,Sci-Fi,2025-01-17,2024-04-08,6816,0.004558392018779343,0
401,Chris Smith,64,Mexico,Premium,404.19,Horror,2025-03-01,2024-03-08,8592,0.04715898510242086,0
402,Katie Smith,56,Canada,Basic,234.17,Drama,2024-04-02,2023-06-12,7080,0.033216101694915255,0
403,Michael Garcia,45,Canada,Premium,501.94,Comedy,2024-09-18,2023-10-07,8328,0.060391450528338136,0
404,Katie Jones,31,Australia,Standard,214.05,Horror,2025-01-21,2024-04-11,6840,0.031440058479532164,0
405,Alex Davis,45,Canada,Standard,938.84,Horror,2024-07-05,2023-08-28,7488,0.1255128205128205,0
406,James Martinez,61,France,Premium,670.45,Romance,2025-01-08,2024-10-25,1800,0.3730277777777778,0
407,Katie Jones,61,Brazil,Standard,403.41,Documentary,2024-12-16,2024-08-04,3216,0.12574937810945275,0
408,James Miller,37,USA,Premium,876.06,Horror,2024-05-30,2023-08-04,7200,0.12181388888888889,0
409,Chris Smith,49,UK,Premium,601.25,Drama,2024-08-23,2024-02-05,4800,0.12546875,0
410,Katie Johnson,49,Australia,Premium,317.94,Sci-Fi,2024-04-16,2023-04-05,9048,0.035249778956675505,1
411,David Jones,56,Canada,Premium,410.65,Action,2025-01-25,2024-01-29,8688,0.047381445672191526,0
412,James Davis,55,Japan,Standard,934.73,Documentary,2024-10-21,2024-05-29,3480,0.2688879310344828,0
413,Emma Johnson,34,USA,Basic,719.62,Horror,2024-05-14,2023-07-23,7104,0.10143862612612613,0
414,Jane Jones,58,Canada,Basic,90.56,Comedy,2024-05-10,2024-03-03,1632,0.05610294117647059,1
415,Sarah Davis,35,India,Premium,154.46,Sci-Fi,2024-06-16,2023-10-04,6144,0.025302734375,1
416,Katie Jones,35,France,Standard,130.55,Romance,2024-09-25,2023-10-09,8448,0.015571732954545456,1
417,Jane Brown,31,Mexico,Standard,625.88,Romance,2024-03-20,2023-10-23,3576,0.1753020134228188,0
418,Sarah Martinez,66,Mexico,Standard,577.39,Romance,2024-07-16,2023-12-25,4896,0.11813521241830065,1
419,Katie Hernandez,78,Canada,Premium,414.82,Comedy,2025-03-03,2024-08-23,4608,0.09023871527777777,0
420,John Davis,33,Germany,Basic,368.98,Comedy,2024-08-23,2024-03-05,4104,0.09015107212475634,1
421,John Garcia,42,Canada,Standard,43.63,Documentary,2024-12-13,2024-09-30,1776,0.025129504504504505,0
422,James Garcia,52,India,Standard,100.6,Romance,2024-05-24,2023-06-30,7896,0.012867274569402228,1
423,Sarah Davis,67,Brazil,Premium,304.44,Sci-Fi,2024-06-07,2023-12-27,3912,0.07807770961145194,1
424,Katie Smith,13,France,Standard,389.26,Sci-Fi,2025-01-30,2024-03-03,7992,0.04883133133133133,0
425,Michael Davis,52,Mexico,Basic,244.03,Action,2024-08-13,2024-03-11,3720,0.06586827956989247,1
426,John Martinez,62,Canada,Basic,360.95,Romance,2024-03-27,2023-06-02,7176,0.05043896321070234,0
427,Jane Garcia,61,Mexico,Premium,420.02,Romance,2024-03-08,2023-11-22,2568,0.16394859813084112,0
428,Sarah Johnson,32,Australia,Premium,111.62,Sci-Fi,2024-08-07,2024-03-12,3552,0.03170608108108108,1
429,David Hernandez,40,USA,Premium,456.17,Documentary,2025-01-21,2024-03-03,7776,0.05879243827160494,0
430,Sarah Brown,61,Germany,Basic,289.08,Comedy,2024-10-18,2024-06-28,2688,0.10791666666666666,1
431,John Hernandez,39,Mexico,Standard,15.85,Horror,2024-06-15,2023-07-26,7800,0.0021602564102564106,1
432,Emma Smith,20,India,Premium,744.85,Documentary,2025-01-18,2024-07-24,4272,0.17459035580524346,0
433,Sarah Brown,74,Germany,Basic,97.11,Action,2025-03-07,2024-08-21,4752,0.02064604377104377,0
434,Jane Johnson,15,Australia,Premium,44.22,Horror,2024-11-05,2024-05-10,4296,0.010526070763500931,1
435,Jane Brown,58,USA,Premium,819.4,Drama,2024-08-25,2023-10-31,7176,0.11432552954292084,0
436,Katie Davis,80,Germany,Premium,858.94,Sci-Fi,2024-07-20,2023-12-14,5256,0.16361111111111112,0
437,Katie Brown,21,Japan,Standard,891.2,Drama,2024-12-05,2024-06-13,4200,0.21242857142857144,0
438,David Davis,80,Brazil,Basic,533.67,Romance,2024-03-14,2023-09-04,4608,0.11603081597222221,1
439,Chris Miller,13,France,Standard,735.23,Documentary,2024-12-20,2024-03-15,6720,0.10955803571428571,0
440,Michael Davis,77,USA,Premium,594.64,Comedy,2024-03-30,2023-03-24,8928,0.06671594982078853,0
441,Emma Garcia,54,Germany,Premium,318.05,Sci-Fi,2024-05-30,2023-05-22,8976,0.035544786096256685,1
442,Sarah Williams,52,Canada,Premium,113.71,Horror,2024-12-07,2024-03-25,6168,0.018597600518806743,0
443,Alex Williams,58,Australia,Premium,520.53,Sci-Fi,2024-06-19,2024-01-06,3960,0.13169949494949496,0
444,Michael Williams,20,Japan,Standard,414.2,Sci-Fi,2024-12-04,2024-03-06,6552,0.06336996336996337,0
445,Alex Hernandez,52,Australia,Standard,58.52,Sci-Fi,2024-11-07,2024-05-19,4128,0.014418604651162792,1
446,John Jones,69,Japan,Standard,26.4,Documentary,2024-06-19,2024-03-29,1968,0.013922764227642275,0
447,James Davis,73,India,Premium,159.9,Comedy,2024-08-07,2024-06-13,1320,0.1218939393939394,1
448,Chris Garcia,38,UK,Standard,207.95,Horror,2024-12-20,2024-06-11,4608,0.04534505208333333,0
449,Sarah Hernandez,34,Canada,Premium,388.56,Documentary,2024-05-15,2023-09-04,6096,0.06390419947506562,0
450,Michael Miller,68,Brazil,Premium,946.76,Documentary,2024-04-05,2023-11-16,3384,0.2800709219858156,0
451,Katie Garcia,70,USA,Standard,748.33,Action,2024-07-31,2023-10-23,6768,0.11071660756501182,0
452,Katie Davis,67,Brazil,Premium,768.38,Comedy,2024-04-03,2023-07-26,6048,0.1272123015873016,1
453,Katie Brown,70,USA,Standard,292.98,Action,2024-04-04,2023-10-29,3792,0.07752637130801689,0
454,Jane Jones,46,Brazil,Premium,809.45,Sci-Fi,2024-03-16,2023-03-29,8472,0.09566218130311616,1
455,Chris Williams,35,Mexico,Standard,680.82,Sci-Fi,2024-07-28,2023-09-20,7488,0.09105502136752137,1
456,Michael Martinez,40,Mexico,Standard,234.39,Sci-Fi,2025-02-02,2024-02-08,8640,0.02724421296296296,0
457,Michael Hernandez,66,Brazil,Standard,988.07,Comedy,2024-11-06,2024-07-31,2352,0.4205229591836735,0
458,Alex Martinez,62,Japan,Premium,823.18,Romance,2024-03-17,2023-05-03,7656,0.10765151515151515,1
459,Emma Davis,17,Mexico,Basic,385.26,Drama,2024-06-27,2024-04-26,1488,0.25958333333333333,0
460,Chris Brown,43,Germany,Basic,237.81,Documentary,2024-10-29,2023-10-23,8928,0.026748431899641576,1
461,Jane Miller,58,USA,Basic,263.72,Sci-Fi,2024-04-13,2024-02-21,1248,0.21211538461538465,0
